Symbol,logFC
AMPH,0.368876128
ARAF,0.000702598
MCCC1,-0.162215509
LAMP3,0.474385111
NEBL,0.563318755
ACER3,0.028668903
UBE2K,-0.710172277
PIK3C3,-0.049899521
N4BP2,0.28644374
C12orf5,0.422193467
TULP3,-0.262991123
SYNJ2,-0.142116361
ADCY2,1.284557439
PPP2R5C,0.021468464
PMS2P1,0.553316638
RBFOX1,1.697926791
GNB1,-0.2203387
HOXA9,0.48504465
MLLT10,-0.386055748
ZCWPW1,0.44990942
ITM2A,0.23023579
NRD1,0.282654052
VDAC3,-0.576080523
PCM1,-0.416268154
TNRC6C,-0.109369518
CBFA2T2,0.314749494
DBC1,0.907974759
ITCH,0.076013166
PKD2L2,1.282798536
SDF4,-0.355856515
TP73,-0.309086311
TOLLIP,0.254583346
UBE2D4,0.071556691
CDH17,-0.131953076
THOC1,-0.025863156
FKBP7,-0.348646756
OSBPL6,0.564696035
XRCC5,-0.295190707
MKNK1,-0.2314449
TNS1,0.980216093
REXO1,-0.443194647
SAR1A,-0.64859299
CDC14A,0.503313468
SENP1,-0.893114752
CIC,-0.16567115
LIPE,0.346728627
FDFT1,0.211787292
PAFAH1B3,0.578135397
OPHN1,0.40194065
KIF22,-0.426045371
LRRC16A,-0.345257055
PGM1,-0.560566086
DDX1,-0.629280584
DNM2,-0.094847535
EPB41L2,-0.445077622
RIMS1,1.494867878
MOXD1,1.064522973
STX7,0.043273253
KEAP1,-0.313917699
PTPRH,0.856147334
SLC35C2,-0.45142628
CRYBG3,-0.246982838
EPHA6,1.140698817
SCTR,0.327639634
RFX3,-0.07508731
RIF1,-0.71746429
RAB21,-0.27689171
SLC4A4,0.665510887
SMARCA2,-0.047699369
RDH8,1.033253304
SESN1,1.377137903
COL5A3,0.009553687
SRCAP,-0.759640003
KIAA0020,-0.261781602
CHRNA3,-0.653622192
KCNN2,-0.234138009
CNOT4,-0.244818031
PSEN1,0.103806819
CPOX,-0.191624322
CLDND1,-0.943430419
MOK,1.006873438
HSP90AA1,0.339582884
RBL1,-0.310672092
DLGAP4,0.263027304
IGSF9B,1.265351054
CROCCP3,-0.015286428
NDC80,-0.611029885
AP4E1,-0.365634519
RSBN1,-0.222610923
MAGI3,0.044351107
CXCL2,0.682776835
COL4A4,0.901719366
TCF7,0.035474764
OSTM1,-0.129294059
CDH7,1.354914923
PCNP,-0.359787608
EXD2,-1.005131238
ARG2,-0.378942141
MEF2C,1.293655488
STK17B,-0.740608946
CDC14B,0.105812362
ZNF510,-0.092267473
LRP2,1.222901473
ZNF506,0.597084997
DUSP12,-0.510587544
AACS,0.475033869
KIAA0141,-0.112784402
CADPS2,-0.292326924
HSPB11,-0.167529451
PHLPP1,-0.050681365
ATP8B1,0.264805206
IL12RB2,0.936575488
SMARCD3,0.906379828
WDR70,0.433474017
FYB,1.15828104
STRADB,-0.238112432
BZW1,-0.662994497
C1QTNF3,-0.142129271
ME2,-0.884799864
C5orf22,-0.340287456
CCNT2,-1.036138893
FAM135A,0.101973501
COL19A1,1.279472212
EPB41L3,1.915989934
COBLL1,-0.472048256
DLG3,-0.207340104
KCNK2,1.332006356
TRAF5,-0.586880184
MRPL22,0.076978557
GEMIN5,-0.848530514
NFE2L1,-0.711251824
GSK3B,-0.24568502
ITGB5,-0.412123432
ERC1,0.278684103
XPO1,-0.957798684
TRPM3,1.535950182
PALB2,-0.46054922
DOPEY1,0.093327105
LYRM2,0.000115658
BCKDHB,0.546140554
KAT6A,-0.663918032
ZCCHC6,-0.247610221
ULK2,2.41296913
GRHL2,-0.549669564
TNPO1,-0.803687015
PLOD1,-0.091445861
ITGAE,0.331312811
DIS3,-0.368460651
PIBF1,0.158178877
TDRD3,-0.239464303
NUFIP1,-0.370986426
PDS5B,-0.647702633
OXCT1,-0.606478335
RRAGB,-0.75755517
CYLD,-0.548626281
SLC27A5,0.500572292
ZNF324,0.046924091
ZNF416,-0.657394821
ZNF586,-0.201296887
ZNF446,0.652785896
ZNF8,-0.29213052
ZNF264,-0.492386735
RPS5,0.961538577
FAT1,-0.431073669
YTHDC1,0.140309699
CHMP2B,-0.231554533
SMAP2,-0.577678548
PPIE,0.204643598
ZMPSTE24,-0.903441568
STARD7,-0.558406636
NOA1,-0.790065954
REST,-0.248106875
SSH1,-0.406093568
GSTP1,0.758151097
APLP2,0.054850781
KIAA1467,0.283136803
SLCO1A2,1.546393478
WBP11,-0.724479634
EIF3I,0.224774643
COL16A1,3.514496372
TXLNA,-0.542951319
NCOA1,0.05653672
AGBL5,0.220506499
EFR3B,1.200244982
KIF3C,0.901925031
RAB10,-0.189937976
HADHA,0.05871774
MAPRE3,0.4481277
CAD,-1.079358142
CD59,0.09644979
CD82,0.906352536
BCORL1,-0.247471469
ATRX,0.619088802
TAF9,-0.427702085
MYNN,-0.888545159
MECOM,0.143945844
SCAMP1,-0.676481225
PREP,-0.095190635
HACE1,0.028265799
SEH1L,-0.847255333
WDR47,-0.675040409
WDFY1,0.133065301
OVGP1,1.012408572
SLC25A24,-0.581949837
MAP3K4,-0.341706207
PILRA,0.489888433
IGSF9,0.594527896
ABCB1,0.475896647
ZNF213,-0.505460982
AKR1B1,0.502213681
CPNE3,-0.34535105
CTTN,-0.156292843
MTIF2,-0.290227866
DDHD2,-0.960396976
TTC39A,0.726152468
EPS15,0.23778768
ORC1,-1.317580557
MGST2,0.238389753
ATG16L1,-0.573594153
USP40,0.625326816
POMGNT1,0.616082457
RAD54L,-0.791526549
MAST2,-0.572223578
DNAJA1,-0.397068649
B4GALT1,-0.308150111
CHMP5,0.094448693
NFX1,0.233610059
IPO11,-0.377799173
EIF2AK1,-0.674419898
SEPHS1,-0.251779936
MRPL28,0.557261702
ITPKC,0.026418908
CEACAM6,-0.106503374
FAT2,-0.296051547
RBM22,0.046817589
TMED2,-1.022283592
ERO1LB,-0.278727481
ZFAND6,0.227237666
TXLNG,-0.422782035
PPEF1,1.023302074
LAT2,1.074791053
HUWE1,-0.298275986
ALG9,-0.305122491
NOX4,0.682184767
ACOX3,0.40937691
MTMR2,-0.691937506
PPP1R15A,-0.362797039
HSD17B14,1.902045432
TRIP6,0.548495069
FTL,0.226745979
SRRT,-0.786338331
BAX,1.518627695
NLK,0.094235865
PIGS,-0.752663627
ADAMTS2,1.581611202
ATXN7L3,-1.138371407
PGS1,-0.967876906
PSMC5,-0.113661261
UIMC1,-0.439256239
LPCAT2,-0.325642778
OGFOD1,-1.289318511
SH3BP2,-0.056576538
NOP14,-3.110850529
ADD1,-0.255391496
L2HGDH,-0.536524838
TXNDC16,-0.387949824
C14orf166,-0.110110802
NID2,-0.745843898
GMCL1,-0.938343765
SF3B2,-0.311279152
KLHDC5,-0.433006771
GNAS,-0.194054859
DNM1L,-1.11616464
PHACTR3,1.38222045
ERGIC2,-0.441078689
TFAP2C,-0.411562965
AURKA,-0.366116975
PIR,-0.424946237
C11orf67,0.265944842
RFX2,1.062257686
METTL2A,-0.209627958
SULT2B1,1.601415838
ALG6,0.129755542
CNOT3,-1.0944629
PTPN4,-0.230640962
DDX18,-0.425796874
KHSRP,-0.806880488
GNA11,-0.257767826
ASAP3,1.305367155
EDEM2,0.171784681
DNMT3B,-0.16195706
TPX2,-0.6941432
FER1L4,1.288814224
PDRG1,-0.320433964
EPB41L1,0.314070381
DOCK9,-0.090788
ANKRD10,-0.075588476
TGDS,-0.556443294
DOCK3,1.627514406
C3orf18,0.98659318
COQ9,-0.174899234
KIF9,0.305759616
CRLS1,-0.351882738
PPP1R13B,0.350832872
ATRN,-0.049694298
SMOX,1.111631941
FKBP1A,-0.259034272
NSFL1C,-0.262704442
SLC4A11,0.231464256
C20orf194,0.412259888
MAVS,0.976701371
XRN2,-0.304383126
PLK1S1,0.844970169
DYNLL1,0.055275523
TESC,0.76509609
SNX5,-0.262575658
RPL6,-0.043800801
MAPKAPK5,-0.14963533
ESF1,-0.318500111
RBBP9,-0.608354952
ANAPC5,0.241816126
SLC23A2,0.417302798
SLC24A6,-0.233703431
TMEM230,-0.046874116
KDM2B,-0.029058764
C20orf26,1.019495011
TASP1,0.216288187
GCN1L1,-0.33722309
RPLP0,1.105882503
PXN,-0.533455057
SIRT4,1.382780693
RPH3A,1.387221161
KIF16B,0.188713342
TRMT6,-0.2499534
PEBP1,-0.298324063
TBX5,0.233476712
BRAP,-0.222651881
ERP29,-0.392608243
NOS1,1.887100974
FUS,-0.756666852
IGBP1,1.07655423
FXYD5,0.889717355
ZNF302,-0.489501864
GRAMD1A,0.228264278
FXYD3,1.628155235
HEPH,-0.390328478
C16orf5,0.196823899
GANAB,-0.420404916
GMIP,-0.060209491
RBM41,-0.071720211
BIRC5,-0.548193266
LAG3,0.223756685
MLF2,0.621788019
OTUB2,1.038662904
DDX24,-0.116473083
ZBTB25,-0.668197841
NECAP1,-0.0295998
ARHGAP4,-0.473682338
ANKRD24,1.216227512
DHX32,-0.308315018
RCOR1,-0.546150054
C14orf118,0.097917108
LTBP4,0.238367185
BLVRB,0.631424213
SLC9A1,0.135747527
SPTLC1,-0.321724362
PAPOLA,-0.914463426
CCNK,-0.739200316
PCBP4,0.644293592
YPEL3,0.972827697
MRPS33,0.626940002
NDUFB2,0.331624967
NUDC,0.00181573
MAEA,-0.026472935
ICAM1,0.571662304
STRN4,-0.923282425
MUL1,-0.405073354
TFAP4,-0.670607553
PDCD7,-0.056760724
SPG21,-0.627171791
DNAJB11,0.416262386
LEPREL1,0.744566106
FLT3LG,2.387949594
RAB11FIP3,0.115664982
GNPTG,0.243114373
ZNF268,-0.132201593
PABPC4,0.419335523
CERS4,0.529276324
MCOLN1,0.819855815
USP48,-0.063243541
EFNB1,0.501792409
PDPR,0.289027559
AARS,-0.778484197
GLG1,-0.222392701
KIF4A,-0.221056436
TNRC6A,0.015197732
FCGBP,1.667028638
DLL3,0.622402805
NAT14,0.939054176
PITPNM2,0.32998071
EXOC1,0.329851901
RBM27,-0.213571045
OSBPL8,-0.690733464
NLRC4,0.196714888
PUS7,-0.615096857
NRCAM,1.022393325
LAMB1,-0.368054175
SLC26A3,1.525860316
DLD,-0.534263841
WDR7,0.308969656
TXNL1,-0.3237172
ABCC6,0.83634579
CMTM6,-1.202026501
ITGA6,-0.437283192
RAPGEF4,1.921005175
SMPX,2.094998371
FH,-0.782054327
SEL1L3,-0.298472351
CDV3,-0.852452937
ALKBH5,-0.738864569
NLRP1,-0.25632895
PITPNM3,0.573531406
SPAG7,-0.096386008
ORC6,-0.807010147
ZFHX4,1.847634167
ZC3HC1,-0.271032306
ESR1,0.92034514
TMEM101,0.402096701
CD200,0.904275742
CCDC80,1.720712423
PSME1,0.877232353
SLC7A8,1.106518867
OSGEP,-0.745355889
RNF31,-0.833843942
SCFD1,-0.602111045
G2E3,-1.088194052
HECTD1,-0.754472275
HNRNPC,-0.014012727
RPGRIP1,-0.446722495
SUPT16H,-0.854220148
TOX4,0.375469602
GEMIN2,-0.191494582
TGM1,-1.248243462
TINF2,0.832520517
SEMA6A,-0.654573257
TRPM7,-0.642668065
TYRO3,-0.896529764
WDR76,-2.039955589
SNAP23,-0.397279239
PHGDH,-0.622167831
COL9A3,0.633875934
EZR,-0.152429163
MYL6,1.314749711
EIF2C1,-0.51093781
CLSPN,-0.536619174
RFFL,-0.358665266
UNC13D,1.160620197
MFSD11,0.732925059
DPYSL2,-0.138613379
GPATCH2,-0.125649041
NUP50,-0.859147476
CDC45,-0.971109406
COMT,0.316736331
CECR1,1.519041815
LRRFIP2,-0.227432613
SEC22C,-0.354781542
XYLB,-0.235514413
HDAC6,0.193193088
CDC6,-1.313355446
UPRT,-0.514575988
CDC23,-1.090922552
AAAS,-0.581553147
CBX5,-0.247902029
C1orf9,-0.112083342
MSH2,-1.415917632
MAP3K1,-0.38703479
DHPS,0.207378247
HOOK2,0.510575726
ARCN1,-0.729776445
EPB41L4B,-0.504552853
TMEM38B,-0.33925981
PSMD5,-0.752595875
NUP188,-0.99464864
CRAT,0.886819788
NANS,-0.340501973
TBC1D2,-0.019328296
DFNB31,1.100286204
PDE6C,0.029649276
CWF19L1,-0.905621107
BTAF1,-0.812657903
IKZF5,0.966399731
SORBS1,0.338491354
BAMBI,0.299191946
MYO3A,1.940517035
WAC,-0.449327977
CREM,0.07542557
C19orf77,1.495392192
HIVEP1,-0.427967243
FKBP5,-0.788061309
SRPK1,-0.271350491
BRPF3,-0.39292918
MRPS18A,-0.38980089
TMEM14A,-0.131317585
EFHC1,0.614428047
HSP90AB1,0.130189579
CDC5L,-0.487416698
ITPR3,-0.262374581
ZNF184,-0.612062185
DSP,0.022250421
SIRT1,-1.199165096
HNRNPH3,-1.317507747
IFT74,0.541894277
JAK2,-0.403951735
ABL1,-0.354170417
ACOT7,0.170141425
SH3GLB1,-0.508133942
CDC7,-1.055045591
SYDE2,-0.796215097
PCSK5,0.372672728
SCD,-0.751589545
TMED1,-0.041126762
ABLIM1,-0.094189587
ERMP1,-1.285527824
RAB18,-0.08479244
NRP1,1.600278364
HSD17B7P2,-1.152610202
PRTFDC1,-0.212663313
TSPAN15,0.023438158
H2AFY2,-1.085047075
FAM21A,-0.466382827
MAST3,0.403174598
MZF1,0.655042351
OCEL1,0.851497068
MYO9B,-0.106156678
KCNK6,0.992983318
PSMD8,0.03598442
FBXL19,-0.244246225
HSD3B7,0.235161454
SETD1A,-0.703759027
BCL7C,0.51073906
CIRBP,0.259642431
ATP5D,0.6245345
C19orf26,-0.633494205
PCDH11Y,-0.05536485
HNRNPM,-0.254116967
2-Mar,1.069830024
NDUFB7,0.556912887
TECR,0.329628856
TIMM13,-0.268939393
CDC34,0.023900924
MTAP,-0.671779907
C19orf21,0.137396514
KIAA0284,-0.723842121
POLR2E,-0.099046549
POLRMT,-0.860637486
HCN2,0.924682958
CDHR5,0.845383515
RASSF7,-0.093735588
GADD45B,0.622558419
MKNK2,0.23669899
ARVCF,0.13359024
TRMT2A,0.166428896
RANBP1,-0.260881206
ZDHHC8,-0.360470409
KLHL22,0.090845472
MED15,-0.097395362
SNAP29,0.042081591
CRKL,-0.809657391
LZTR1,-0.09222203
MMP11,2.315640412
CECR2,1.375960584
SMARCB1,-0.484752628
BCL2L13,0.400902138
DDTL,-0.14888066
DDT,-0.034907004
CABIN1,-0.006686319
PPIL2,-0.211082635
YPEL1,0.517226362
SNRPD3,-0.02055788
MAPK1,-0.155743627
GGT1,1.438620286
PPM1F,-0.000727285
TOP3B,-0.616472988
CRYBB3,-1.385456638
DGCR14,-0.499232094
CRYBB2P1,-0.179245351
CARD10,-1.05613358
LRP5L,-0.012129301
SLC25A1,-0.12803655
ADRBK2,0.418268437
PLA2G3,-0.337378528
LGALS2,1.070522599
GGA1,0.308458563
HIRA,-0.049452929
SH3BP1,-1.479239694
SEZ6L,0.804333675
LGALS1,0.752191764
HPS4,-0.434351432
PIK3IP1,1.518407021
SRRD,-0.96944799
PATZ1,-0.545203525
TRIOBP,1.070126441
TFIP11,-0.202745958
GCAT,0.563998973
CRYBB1,-0.058499574
ANKRD54,0.292171005
EIF3L,0.450800606
NHP2L1,-0.224958263
MICALL1,1.415336255
POLR2F,0.255552631
CCDC134,0.595838808
DEPDC5,0.194816804
PICK1,0.022846886
TTC28,1.294557275
CENPM,-0.646677952
SLC5A1,0.815847947
TPTEP1,-0.205640588
KDELR3,-0.090254398
DDX17,-0.412239345
DMC1,0.671260654
TCF20,-0.563546575
HSCB,0.63661128
CBY1,1.056337734
TOMM22,-0.308881748
XBP1,-0.164393512
C22orf28,-0.503876625
JOSD1,-0.19076277
FBXO7,-0.111640118
GTPBP1,-0.689813709
POLDIP3,-0.584414243
RAB36,0.383169944
PPP6R2,0.285931042
SBF1,-0.388459301
SUN2,0.932316466
CYB5R3,0.097012372
LMF2,-0.792975213
RHBDD3,-0.059968803
PACSIN2,-0.511891405
TTLL1,0.925282312
AP1B1,-0.056113073
HMGXB4,-0.286815116
TOM1,0.3425623
CHKB,0.474681881
BIK,0.466702602
HMOX1,0.281865394
MCAT,-0.027838407
THOC5,0.301602846
MCM5,-1.429980086
APOBEC3H,3.387914781
ARSA,1.360548979
TSPO,0.2432489
TTLL12,-0.572877903
CBX7,0.376518374
RPL3,-0.495590604
ZMAT5,-0.29453159
RBFOX2,0.9479175
TAB1,-0.430144515
ASCC2,0.049203967
MTMR3,0.250915482
SMCR7L,-0.816017226
APOL1,1.897884774
PNPLA3,-0.094268389
MYH9,-0.48299884
SAMM50,0.477544839
TXN2,0.577935784
FOXRED2,0.638855111
GRAP2,0.478802725
EIF3D,-0.221148798
TNRC6B,0.342379678
SGSM3,0.10067761
IFT27,0.828896093
KIAA0930,0.124003352
SLC25A17,-0.217220863
FAM118A,-0.291920264
KCTD17,0.827658554
ST13,0.348220612
EP300,-0.021059997
L3MBTL2,-0.594834253
RANGAP1,-0.149304998
ZC3H7B,-0.396551136
PHF5A,-1.419495078
ACO2,-0.43607552
POLR3H,-0.399166302
TRMU,-0.583737019
CERK,0.863187057
BRD1,-0.425776724
ZBED4,-0.302034828
KCNK10,0.657598115
ABHD4,0.075081895
KHNYN,-0.600660487
FKBP3,-0.116665159
SDR39U1,0.138891118
RBM23,0.131966709
PRMT5,-1.199011235
COCH,-0.589580838
AP4S1,0.152706558
POLE2,-0.942317393
METTL21D,-0.51492458
SOS2,0.327822655
CDKL1,0.313467753
NIN,-0.72264449
PYGL,-0.141935691
TRIM9,0.509622741
PSMC6,0.209655453
GNPNAT1,-1.318963655
DDHD1,-0.339028818
CDKN3,-0.295912845
CNIH,-0.181429625
CGRRF1,0.086215463
ATP6V1D,0.250140726
PLEK2,-0.338224214
PIGH,-0.611187882
VTI1B,-0.699878618
GSTZ1,0.863153094
KIAA0586,0.091960624
TMED8,-0.793335428
AHSA1,-0.916595522
DAAM1,-0.036942757
SPTLC2,-0.175955722
RIN3,0.374002699
LGMN,0.348797022
ALKBH1,-0.821703535
ITPK1,0.124661483
PPM1A,-0.532147726
SIX4,-0.297184108
CEP128,0.12223817
ERH,-0.506808639
KIAA0247,0.416087127
SRSF5,-0.443753338
EIF5,-0.873483368
DICER1,-0.739381556
ZFYVE21,-0.318841085
MTHFD1,-1.07343358
ZC3H14,-1.176239396
TELO2,-1.346751708
C14orf129,-0.545316448
VRK1,-0.705098712
PSMC1,-0.095342967
RPS6KA5,-0.570230719
SMEK1,-0.563210522
C14orf93,0.42511358
PSMB5,0.432009203
YY1,-0.436414291
ACIN1,0.105349756
CCNB1IP1,-0.016807797
TRIP11,-0.28284189
APEX1,-0.21507049
PABPN1,0.387798307
ARHGAP5,-0.150148346
CINP,0.415854316
DHRS2,-1.169630724
SRP54,-0.273248944
CHD8,-0.33679135
DCAF11,-0.78580767
NFKBIA,0.673232194
FAM158A,0.344399172
PSME2,0.7296948
BRMS1L,-0.004128499
SEC23A,-0.273472753
GMPR2,-0.049366295
PNN,-0.552094092
RABGGTA,0.750287231
NFATC4,1.88040144
PCIF1,-0.417094709
GSS,0.654584458
TRPC4AP,-0.199165564
PYGB,-0.496988014
ABHD12,-0.196247837
GINS1,-0.802555671
NINL,0.618078613
UQCC,0.494453369
ZMYND8,0.647219407
SGK2,1.796061205
IFT52,0.450639422
MYBL2,-1.128986571
R3HDML,0.417575043
HNF4A,-0.224886619
NDRG3,0.113405827
SLA2,2.672990435
NFATC2,0.446895726
PABPC1L,-0.186420618
STK4,-0.094054706
ADNP,-0.94269196
PFDN4,0.386465966
DOK5,0.893892153
CSTF1,-0.241565584
BMP7,0.080934552
RAE1,0.059959216
TPD52L2,-0.019973563
DNAJC5,-0.464725613
TH1L,-0.657244003
CTSZ,-0.051481292
SLMO2,0.034964285
GTPBP5,0.119691545
PSMA7,0.180123916
SLCO4A1,-0.160352576
NTSR1,1.370500979
C20orf20,0.173302398
TCFL5,-0.48244348
DIDO1,-0.557956326
C20orf11,-0.054499804
SLC17A9,-0.412982077
ARFGAP1,0.137080315
PTK6,1.079184008
GMEB2,-0.424575769
C20orf27,-0.179713891
CDC25B,-0.000278197
ISM1,0.338767095
RNF24,0.419615377
ARFRP1,-0.229226711
C20orf7,-0.433789241
SEL1L2,1.903697476
TRIB3,-0.545604925
RASSF2,0.076061949
CSNK2A1,-0.232359126
SLC52A3,0.657385776
CDS2,-0.324770239
HM13,-0.231482908
SEC23B,0.276669368
FERMT1,-0.283160476
PLCB4,0.663921564
TM9SF4,-0.235202652
CRNKL1,-0.030425517
POFUT1,-0.578489028
SAMHD1,-0.078345734
PAK7,1.36640834
KIF3B,0.41901101
C20orf132,0.934733227
NOP56,-0.300225536
MANBAL,-0.385789591
IDH3B,-0.130034233
MAPRE1,-0.945408235
JAG1,0.111914942
CDK5RAP1,-0.01290549
SNTA1,0.95220771
TTI1,-1.243000817
E2F1,-1.331029007
RPRD1B,-0.328837441
PXMP4,0.583907995
CHMP4B,0.233325608
CST3,0.587541511
ASIP,0.947868795
ACTR5,-0.438222185
AHCY,-0.913868731
FAM83D,-1.01040986
DHX35,-0.009218947
DNTTIP1,-0.19399246
MAP1LC3A,0.710629547
SYNDIG1,1.670597929
PIGU,0.581884293
ACOT8,0.645728952
C20orf3,-0.566591415
CELF4,0.393454164
ZNF516,-0.239151847
CDH20,1.810301603
ADNP2,-0.865732439
USP14,-0.641036872
VAPA,-0.363478768
METTL4,-0.932737862
LPIN2,-0.58543106
SMCHD1,-0.365134879
MYOM1,0.541786882
MYL12A,-0.083694876
CEP76,-0.497248553
CEP192,-0.380294103
RNMT,0.135852238
SMAD7,-0.323528741
LIPG,-0.351634895
LAMA1,1.935653064
RNF125,-0.156169946
ANKRD12,-0.021860768
NOL4,0.617949839
POLI,-0.056815139
MIB1,-0.878050355
RBBP8,-0.773601817
RIOK3,-0.330602761
CSTF2,-0.995940777
PSMD10,-0.028075618
ATG4A,-0.389371714
STS,-0.598061452
TBL1X,-0.451130759
PGRMC1,-0.58463877
POLA1,-1.408821733
MID1,-0.233399882
NKAP,0.759198114
NXT2,-0.220091213
ALG13,0.070938681
PRPS2,-1.430220962
MOSPD1,-0.106571131
AMMECR1,-0.111748782
WDR13,0.940782655
GLRA2,0.063569384
XIAP,0.381033869
STAG2,-0.608092457
ATP11C,-0.290845058
ABCD1,0.407551334
CCDC22,0.168104891
SYP,-0.032880135
PLP2,-1.268168572
BMX,-1.078516037
PLS3,-0.299077893
ELF4,-0.385292061
MTMR8,0.229140693
ASB9,0.373588082
ZC3H12B,-0.250076636
RBBP7,-1.1384815
UBE2NL,-0.736880219
SLC25A14,0.088185182
FMR1,-1.465009439
PIM2,-0.107839736
SCML2,-0.92795418
SLC35A2,0.072275072
PQBP1,-0.199635171
EMD,-0.582208939
TAZ,0.136633474
PGK1,0.06442463
MAGT1,-0.481535191
SMS,-0.132879621
PHEX,0.576515727
UBL4A,-0.28123128
CD99L2,-0.379301477
EEA1,0.010239406
RP2,0.064195679
PHF16,-1.147079611
CDK16,-0.184930393
USP11,0.465893462
HTATSF1,-0.863899994
KLHL4,1.224731898
GABRE,-0.79231895
PCDH11X,0.885845366
FGD1,-1.00545889
PIN4,0.249106218
PORCN,-0.699548469
MAGED2,0.529546624
RBM3,-0.380363975
KLF8,0.856307362
SYTL4,-0.992566514
ZDHHC15,1.63767823
CENPI,-0.619591409
CXorf26,0.082569558
ARMCX3,-0.167478646
NALCN,1.01714127
FGF14,1.470552128
NDFIP2,-0.646851689
TNFSF13B,0.270679674
FNDC3A,-0.494704241
CDADC1,-0.456815795
CAB39L,0.788539001
KLF5,0.195227785
STK24,-0.464434931
DNAJC3,0.426840827
UGGT2,-0.267809135
ARHGEF7,-0.427984634
FGF9,0.169223598
FAM48A,-0.454081253
MRPS31,-0.078083319
SLC25A15,-0.437095952
KPNA3,-0.931633903
FLT1,2.004914501
KIAA0564,-0.69406854
DGKH,-0.180780702
KATNAL1,-0.013625211
INTS6,-0.225178096
DHRS12,1.513781451
TSC22D1,0.784993946
OLFM4,-3.906988566
MSLN,0.466045064
MGRN1,-0.357371818
ZNF629,0.146091994
TRADD,-0.078567283
HSF4,-0.40727605
CORO1A,0.822026906
MAPK3,0.833011849
GDPD3,1.553699899
ELMO3,0.714483156
PHKB,0.175217665
LYRM1,-0.055533517
NUTF2,0.23254149
NUP93,-0.360265332
CENPT,-0.138317622
TSNAXIP1,0.254862813
NFAT5,0.683047195
LONP2,-0.126771577
N4BP1,-0.125515179
ARL2BP,-0.147246183
PLLP,0.361843164
ZNF423,0.446896589
DHODH,-0.304210833
CTCF,-0.674908798
ACD,-0.374461675
POLR2C,-0.590250498
PARD6A,1.043331982
MMP15,-0.6328778
C16orf57,0.021841408
CYB5B,-0.104599527
CCDC113,0.419130112
NME3,0.88487495
NDRG4,0.06944562
PSMD7,-0.618439282
SETD6,-0.358539645
SLC38A7,0.362774684
VAC14,-0.072861457
TMCO7,0.00316166
COG4,0.85475961
SMPD3,0.349641381
SLC7A6OS,-0.943721494
SLC7A6,0.369793892
PLA2G15,0.204382178
ESRP2,-0.678555144
FA2H,0.7485994
WDR59,-0.053125473
MON1B,-0.146960667
CMC2,-0.021102622
AXIN1,-0.543876519
HCFC1R1,1.178639397
NPRL3,-0.562209971
MLYCD,-0.537855017
MPG,0.457561559
HSDL1,-0.285131794
TAF1C,-0.859873743
NAGPA,-0.009359865
COTL1,-0.088696478
USP10,-0.069769804
CRISPLD2,0.563436333
TSC2,0.09674227
ZNF500,-0.146923198
NME4,-0.771986567
ABCC1,0.275488654
NOMO3,-0.863251291
LMF1,0.794177755
MTHFSD,0.493794142
CLCN7,-0.914906431
SLC7A5,-1.191708719
FBXO31,-0.371536874
NUBP1,-0.971521011
UBE2I,0.026395596
CRYM,0.092501691
EEF2K,-0.00936701
SOLH,-0.835312984
PIEZO1,0.213704302
GSPT1,0.632208615
CLUAP1,0.554852294
UBFD1,-0.775584435
EARS2,-0.582535631
TCEB2,1.84604131
GGA2,-0.63774136
CPPED1,0.266046517
USP31,-0.555820009
HMOX2,0.616108729
DNAJA3,-0.815766555
BFAR,-0.759686948
TOX3,1.33626395
RBL2,-0.203076957
QPRT,1.303675064
XYLT1,1.453428324
PYCARD,2.130033159
RPGRIP1L,0.31790245
MAZ,-1.306684275
STX4,-0.056279704
CDIPT,0.147700842
BCKDK,0.883284888
KAT8,-0.517644038
NOMO1,-0.001843217
TMC5,0.481641671
CCP110,-1.47180281
C16orf62,0.369256473
RNF40,-0.1763006
AAGAB,-0.236031382
IQCH,0.110546932
LACTB,-0.333989835
CORO2B,1.902477729
CSK,-0.093494063
HERC1,0.347306287
TRIP4,0.300624096
MTFMT,0.111041002
RAB11A,-0.270621159
CTSH,0.364509845
TTC23,0.320033025
CD276,0.066497994
FAH,0.420979832
KIAA1199,0.811652282
RPAP1,0.383842109
HOMER2,1.505132872
EHD4,-0.530895486
TMEM87A,-0.33643534
ZFP106,-0.261927682
CEP152,-0.609266563
ATP8B4,0.639931251
OCA2,1.974496164
FAM189A1,1.509380995
GABPB1,-0.421919978
TJP1,-0.047188644
DNAJC17,0.626165118
EIF3J,-0.353122829
SPG11,-0.145118514
RHOV,-0.058676058
VPS18,1.07441606
OIP5,-0.211446425
SGK3,0.314097984
PDGFRL,1.605627477
CSPP1,-0.040180448
BRF2,-0.641168858
TRIM35,-0.335043592
ZFAND1,-0.432798522
FZD3,-0.425853193
INTS9,0.308859191
RIPK2,-0.343718332
EYA1,0.855825232
NBN,-1.171629989
CPQ,1.115682364
DECR1,0.216823131
CALB1,0.214232538
IMPAD1,-0.840002885
LAPTM4B,-0.527475317
POP1,-0.813317055
NIPAL2,0.379421526
IKBKB,-0.034895859
JPH1,-1.163737836
STK3,-0.169269442
GDAP1,0.304758347
RAB2A,-0.564561506
EIF3E,-0.019046621
TTC35,-0.409642058
ESRP1,-0.400977174
NDRG1,1.733635618
IL7,-0.132834308
