"ENTREZID","SYMBOL","17.3_DOX_0.5_24","87.1_DOX_0.5_24","87.1_VEH_0.5_24","17.3_VEH_0.5_24","84.1_DOX_0.5_24","84.1_VEH_0.5_24","90.1_DOX_0.5_24","90.1_VEH_0.5_24","75.1_DOX_0.5_24","75.1_VEH_0.5_24","78.1_DOX_0.5_24","78.1_VEH_0.5_24"
219654,"ZCCHC24",7.450877029,6.431050781,7.187112084,6.818117107,6.117775414,6.387292476,6.29235804,7.032411258,7.062818805,7.202794241,7.497564872,7.243710403
143244,"EIF5AL1",5.883832333,5.753251192,5.833141239,6.044018657,5.561376274,5.922223289,6.064090644,5.985182077,6.016707762,5.828537765,5.744956685,5.704152141
650623,"BEND3P3",3.944362753,2.394312925,2.690813065,3.59753675,3.207546738,3.416917783,2.702735106,2.762285364,2.778035967,3.014612122,4.020071692,3.920020345
101060691,"NUTM2B-AS1",3.185623534,3.989703877,4.393001016,3.7073691,3.79868794,3.910620751,4.241081711,4.350327114,1.535630026,3.00630828,3.096812811,3.781473743
729262,"NUTM2B",3.530695046,2.43170453,2.326241276,2.345697652,2.832157019,2.49348828,2.010926196,1.773638746,3.271200651,1.822142748,4.772742115,2.413641148
642361,"LOC642361",4.205774447,4.269868331,3.412375978,2.956834137,3.721603945,2.742947925,4.233176724,3.592046705,2.623012463,2.18791058,3.826757346,3.362605159
80195,"TMEM254",1.687945048,2.131926542,4.044772148,3.566778856,1.960171443,3.837412571,1.973456243,3.69075398,1.476474311,2.810374416,2.772662428,3.792616547
311,"ANXA11",7.169503975,7.778936626,7.269888817,7.084870304,7.393476819,6.921620236,7.723231956,7.185130127,6.001051426,6.135020001,6.709444628,6.872479914
84293,"PRXL2A",6.221864556,5.841563931,6.048790023,5.846905536,6.162209351,6.253992287,6.077397588,6.380909268,7.239446413,6.394043771,7.07025715,6.331776605
81619,"TSPAN14",6.926607867,6.268344858,5.491208478,5.485078897,7.124779207,6.438583188,6.773155592,5.769650277,5.480722802,5.353079694,6.23018688,5.746311672
10718,"NRG3",-0.178910037,-0.418862275,-1.106915349,0.08593968,-0.272527616,0.084779489,0.855028835,0.332476666,1.445961267,1.822142748,1.621752807,0.722302573
27069,"GHITM",8.960310785,9.087518281,8.320114437,8.567404299,8.54983392,7.610494096,8.99884904,8.402443533,9.197654508,8.141262837,8.981476296,7.998740259
92211,"CDHR1",2.970709898,2.48009865,2.86151576,2.594693014,2.48995933,2.810086253,2.791537698,3.060375322,3.26247199,2.627560281,2.43965156,1.602106236
54462,"CCSER2",6.335492219,6.585570727,7.030855467,7.214543254,6.320385247,6.18294743,6.603401782,6.782828989,6.227601313,7.127747121,6.193635049,6.804613739
2894,"GRID1",3.127415707,4.616864706,5.438222028,3.166244881,3.79868794,4.4973605,4.708364798,5.495432187,4.015862822,5.586831299,4.074692939,5.41249592
23063,"WAPL",6.793345806,5.949697707,6.033985982,6.12278301,6.121242421,5.844287767,6.069650128,6.057690813,5.853382854,6.178166046,6.289121058,6.222725985
11155,"LDB3",8.696954401,7.559676933,10.40363622,10.31733883,7.331969562,9.982334864,7.729918427,10.20174952,10.19028235,10.8856623,10.29003177,10.95607014
657,"BMPR1A",5.660885919,5.1733605,5.805513685,6.246812368,5.311170387,5.714498368,5.237115335,5.627365635,3.896824902,6.586665106,4.470631958,6.100276319
79812,"MMRN2",2.879608759,1.372130517,1.621782459,1.510350947,2.307219675,1.465351986,1.480491735,1.271730978,2.728189674,2.173149721,2.353913492,2.261554301
6623,"SNCG",1.633220085,1.69274159,1.800354056,-0.201128056,0.58130835,0.621872077,0.855028835,1.009099383,2.083578204,1.433597545,0.868230979,1.323523577
2746,"GLUD1",7.817426765,7.061137823,6.609558451,6.543878353,6.995362923,6.142273893,7.079046976,6.445528488,7.833501719,6.770735512,7.718410099,6.656957417
54537,"SHLD2",5.392963749,5.206098485,4.465406656,4.643854195,5.358941868,4.2417444,5.09605207,4.18884518,4.340091906,4.77972563,4.606594612,4.64996181
728118,"NUTM2A",3.461701698,2.789463591,2.597236843,2.968647315,3.061200149,2.696387932,2.905349623,2.639729667,2.663357778,1.619293668,4.450118891,2.758629883
728190,"NUTM2A-AS1",2.902929013,3.218221852,3.418468331,3.330886396,3.099201914,3.416917783,3.248981898,3.406310729,1.059251409,1.93143665,1.948610947,2.868020596
439994,"LINC00863",4.717440441,4.690695286,3.489637776,3.59753675,4.380057746,3.486981051,4.422344854,3.459981843,3.208961043,2.701431611,4.178097418,3.689090415
728130,"NUTM2D",3.277703533,2.882418964,2.414234252,2.467257304,3.190044923,2.45204997,3.056347757,2.399920085,3.339191529,2.158236274,4.21504001,2.324325697
9562,"MINPP1",4.916757046,4.575701379,4.86394264,4.826969702,4.880440551,5.388165776,4.429280739,4.944653941,4.871840339,5.226542186,5.14233714,5.244138306
9060,"PAPSS2",5.520940583,6.208563044,5.193749208,4.484310881,6.165571327,4.968209107,5.881438806,5.148414246,5.407393759,4.094188159,5.276545343,4.110155983
84896,"ATAD1",7.563547119,7.789476621,7.687524327,8.176332555,7.842417859,8.128951869,7.417963141,7.736324383,7.454929284,7.955347782,7.472356908,7.94513587
142913,"CFL1P1",1.486572772,1.397550129,-0.277995767,0.249810951,1.93937229,0.155328395,0.72578354,-0.607378764,1.137714281,0.044692969,1.467003502,0.226541684
100144748,"KLLN",6.430827341,5.477424142,0.964319634,1.604214632,5.980718951,1.519847441,5.612578875,1.210418011,6.050057964,1.619293668,6.33459416,1.700040304
5728,"PTEN",6.900777264,7.188562358,6.469143347,6.497744334,7.095114195,6.02823921,6.850117228,6.321438174,6.053856922,6.400394934,6.478274213,6.294049294
57559,"STAMBPL1",1.547031902,2.891393396,2.759617322,2.232674261,-0.178595664,1.379543307,2.117828501,2.531084482,1.893148693,2.245488587,1.54645204,1.8987449
59,"ACTA2",7.191569145,7.527657287,7.878895549,6.77335634,7.320453433,8.285332217,7.389350488,6.333170642,7.693594012,7.073634938,7.761710143,7.560050882
355,"FAS",7.060957528,6.809220899,4.402252957,4.262348092,6.825820793,5.114824409,6.647191582,3.645143464,5.330137033,3.879115699,5.937778872,4.70996429
3988,"LIPA",4.879035986,4.382362847,4.514580604,4.346242141,5.199712291,5.253945717,3.446509335,4.204652788,4.914252066,3.992759138,5.253054231,4.289969481
3434,"IFIT1",1.956644312,3.3799949,4.083629258,4.034046134,3.089794903,3.480125871,0.72578354,3.119940527,3.540338375,5.697992679,2.868529274,5.108043977
24138,"IFIT5",3.560330618,3.107051676,2.825289032,2.21294522,3.241926001,2.975200285,1.973456243,2.060958241,3.684533627,3.647781238,3.425778638,2.652542983
387700,"SLC16A12",5.013668496,4.860261329,6.176503584,6.327007194,5.15981125,6.603001619,4.287623075,5.256632605,3.610802315,5.99305734,4.439751936,6.38979358
53354,"PANK1",6.452720979,5.635336842,4.683461041,4.610312608,5.58667658,4.087917929,5.591091753,4.650730654,5.367248455,4.530383962,6.006120919,4.528587736
9585,"KIF20B",3.977691599,3.060068652,4.386799928,4.105338252,3.258813215,3.743213359,2.895366209,3.937735587,3.617663058,5.206747839,3.015380284,4.392399116
3363,"HTR7",2.257325675,0.853044088,-0.85100541,0.652664246,1.150714327,0.084779489,1.369481289,-0.607378764,0.745194213,0.1081498,0.986906878,0.625919364
10556,"RPP30",3.796556675,3.903613231,4.313503135,4.556535613,3.821600675,4.018644988,3.978055003,4.527314008,2.337389086,4.44079106,2.739236937,4.359057462
27063,"ANKRD1",9.72280684,10.70690351,11.96597054,11.86951699,10.75631115,11.88386127,10.56375994,11.70915802,6.487496218,11.68457649,7.134339022,11.85468145
119369,"NUDT9P1",2.000544228,1.937672269,1.121960037,1.102049859,2.50419221,0.571163517,2.117828501,-0.139953197,1.445961267,0.900203399,1.621752807,1.228256929
84333,"PCGF5",7.463185815,7.414314713,7.871142536,7.974362462,7.57087662,7.406422808,7.361065931,7.622151243,7.30997386,7.172963989,7.442812548,7.748157529
143279,"HECTD2",6.548252319,6.048283867,5.481056829,5.738959324,6.396753528,5.17761161,5.954173813,5.615589274,5.716283697,5.487418806,6.033955343,5.276246443
5507,"PPP1R3C",5.662594805,6.151809199,6.431983418,6.865485308,6.342337446,5.890260211,6.362882778,7.070112107,3.651485748,6.56844936,4.274583536,6.783126592
80351,"TNKS2",7.928124758,7.46178039,6.679716218,6.849601916,7.883488993,6.834945967,7.458786604,6.64190348,6.988678744,6.777460695,7.230692914,6.645479751
143282,"FGFBP3",4.010267843,3.460593724,3.324266054,2.363703083,3.57423889,3.380567447,3.117744656,2.835181548,4.352483324,1.999954598,4.687684732,2.781181653
9044,"BTAF1",6.026025539,6.271785466,6.332249008,6.620756929,6.245053904,6.618692164,6.00960043,5.993168123,6.366451336,6.906330343,6.120878193,6.527885006
22849,"CPEB3",3.944362753,2.176661775,3.714256782,4.223436341,2.307219675,3.004160639,2.46694202,3.824647392,5.407393759,3.923890293,5.522328086,3.700967068
54708,"MARCHF5",6.565709323,6.34629041,5.955504167,6.045413743,6.226931557,5.730472749,6.291406714,5.901579956,6.178567336,5.826180879,6.283334803,5.904897812
3416,"IDE",6.253958075,5.88152222,6.168392482,6.21864643,5.556262532,5.974376652,5.539140227,5.636135249,6.24542933,6.461655567,6.480804532,6.222725985
3832,"KIF11",3.560330618,1.733237164,4.004839435,4.147521223,2.820829655,4.087917929,0.973641564,4.119660772,4.159123042,5.235450613,3.919206771,4.388732313
54536,"EXOC6",4.191640963,4.911891331,4.270365518,4.359762157,4.561145462,4.004382116,4.535946393,4.152631772,3.742176599,4.456114938,3.9633008,4.362800371
26509,"MYOF",6.172344596,6.995543855,7.132103263,6.874147206,6.697767757,6.898025981,6.525442272,6.750214051,6.112103822,6.333930861,5.948787286,6.639320786
55165,"CEP55",2.891316005,1.69274159,3.668980931,3.321704628,2.323363807,3.486981051,1.310599337,3.392575063,2.676559327,4.102002608,2.11421741,3.442594517
118924,"FRA10AC1",3.321629497,4.516025322,4.36172555,4.591335827,4.23825071,4.046754556,4.264540063,4.469607118,2.234028373,4.371362522,3.015380284,4.488035984
159371,"SLC35G1",1.016275356,0.034343865,1.873136798,2.345697652,0.827558536,2.289033736,-0.025987864,1.210418011,1.445961267,2.259531066,0.738910671,2.229113788
266971,"PIPSL",4.539160148,4.648970114,4.374317213,4.602751823,4.387754922,4.051386694,4.708364798,4.495539996,4.489694055,4.246489475,4.510803295,4.511829475
51196,"PLCE1",4.414890972,4.300510312,5.636794668,5.86123506,5.127995715,6.208057451,3.949392171,4.782961493,5.15020039,6.189212497,4.696419712,6.041940594
64318,"NOC3L",4.026284212,2.808539987,3.899886551,3.923071753,2.961571206,3.874480971,2.925111556,3.777864497,3.809638063,3.851568384,3.934055027,3.741781896
23232,"TBC1D12",4.572265141,4.199351104,3.077114547,3.226522225,3.987817937,2.955565287,3.839136405,3.007285849,3.809638063,3.471997747,4.061230276,3.399514602
3070,"HELLS",2.475235045,2.394312925,2.117404613,2.30899829,2.475584637,1.935194761,2.519886156,2.224952281,2.063618909,3.319484481,2.005951451,2.909555471
9124,"PDLIM1",7.662084544,9.045799512,8.915795949,8.139248431,8.37402399,7.647677482,8.913006259,8.542163675,8.087188027,8.407168492,7.967860873,8.38385555
10580,"SORBS1",5.153912699,5.692934147,5.404856577,6.562511411,5.83208573,5.487218777,5.740772047,5.591744185,4.526614129,5.588222869,4.853062718,5.783090126
5832,"ALDH18A1",4.373754311,4.589553396,6.059550581,6.039825288,4.523210683,6.673805814,4.024596123,5.805077603,4.662200009,6.134067562,4.687684732,6.296008217
26123,"TCTN3",5.953891522,5.501069192,5.565837231,5.88168518,5.648852692,6.07334685,5.237115335,5.449735613,5.885003793,5.675911614,5.889080543,5.787274086
953,"ENTPD1",4.162951708,3.011503917,4.106450893,4.271914227,3.866362526,3.884899331,3.614146071,3.879840007,3.330865848,4.509971099,3.361326843,4.446311343
54619,"CCNJ",5.465240914,4.173832573,4.270365518,4.373156648,4.250966827,4.119141134,4.510010173,4.594847101,5.592898859,4.295018441,5.728016663,4.571269493
9849,"ZNF518A",4.913890185,4.010447115,4.534351421,5.095603055,4.584776564,4.507509558,3.818152125,4.443199543,4.551907275,5.149456684,4.756127094,4.945333856
7093,"TLL2",4.450937033,3.027874481,1.236737356,2.500186982,3.540109146,2.776907604,3.029213288,0.896820575,3.69105332,1.91378635,4.088031136,2.179042872
56889,"TM9SF3",7.825839604,8.21956834,8.071944283,8.177605439,7.972874787,8.330337269,7.820743626,7.919290913,7.834974314,8.218551184,8.005250859,8.298491404
118788,"PIK3AP1",3.5156458,2.456104498,3.278107389,1.928403208,2.626338483,2.191685797,2.184935075,2.28566341,3.503772321,2.380117359,4.22714694,3.803673948
728658,"RPL13AP5",8.610842419,8.667561298,8.1776459,8.278039377,8.103650228,7.671568393,8.811149384,8.613468573,8.97582914,8.072830286,8.693176603,8.140666768
102723665,"LOC102723665",2.506019742,1.829765898,1.264059577,2.192942636,2.206366484,1.190907599,2.168448792,1.544402132,2.38641892,1.506063016,2.597206682,1.676172961
84458,"LCOR",7.000084547,5.640669022,5.01431427,5.065666404,5.622999114,4.66390408,5.603409267,4.85233926,6.658587737,4.973211272,7.046540992,4.974981969
26148,NA,3.02485862,2.303101899,2.660290448,2.697653396,2.797904574,2.437968417,3.020053857,2.855349964,2.30375165,2.503248231,2.89911968,2.769949833
84986,"ARHGAP19",3.268755538,1.713131458,3.166703238,3.445217963,1.960171443,3.123343018,1.973456243,3.224432008,3.704004978,3.832906877,2.705018611,3.564614992
10023,"FRAT1",4.77860371,3.548320202,1.925411191,1.828222044,3.594335785,1.765153584,3.708392638,1.914861825,5.292045707,2.127938766,5.594199028,1.57654752
23401,"FRAT2",5.073982767,4.659515085,4.008882814,3.671679371,4.656621802,3.493803812,4.719724442,3.928246232,4.590778854,3.593382471,4.853062718,3.969954595
23223,"RRP12",6.511743784,5.92914548,5.288267159,5.642699601,6.539201803,6.380866017,6.810822326,6.140148917,6.550698752,6.063784878,6.429335222,6.162799887
644215,"LOC644215",0.784813105,0.69800248,0.13102796,0.465253575,1.114062581,0.407377691,0.895659642,0.212518268,0.050476542,0.58041352,-0.802488537,0.768182332
5223,"PGAM1",7.796566662,8.402934529,8.593339652,8.36859449,7.450173119,7.45136531,8.511206484,9.02029203,8.467852347,7.850530589,8.002612044,7.817303683
51013,"EXOSC1",3.966667314,4.680376581,4.048705294,4.488419644,4.458899956,4.114721835,4.907761983,4.527314008,3.288501121,4.16677004,3.361326843,4.032387948
84287,"ZDHHC16",5.83919699,6.188679153,5.595716068,5.662835837,6.196577636,5.58949225,6.430984206,5.495432187,5.04470095,5.516945786,5.556313868,5.556722825
64210,"MMS19",6.400426631,6.899283932,6.241520453,6.3027135,6.611652284,6.135745621,7.067423478,6.451337225,5.813603512,6.021147705,6.1497868,5.877687291
80019,"UBTD1",5.451467719,5.636671736,3.777244448,3.802844349,5.278420665,3.940893098,5.626224927,3.378707363,5.021608428,3.587828056,5.155067066,3.99428821
26287,"ANKRD2",0.167649503,-0.826327159,0.13102796,0.652664246,0.284196045,-0.331375547,-1.949913838,-1.494126337,0.407935216,0.935618532,-0.45429389,0.226541684
112817,"HOGA1",-1.308800217,0.272790131,-0.128395175,-0.098959171,0.216655605,0.571163517,-0.366827183,-0.722238639,0.745194213,1.330942044,-0.45429389,-0.234177708
118812,"MORN4",2.636957508,3.075900276,3.814682128,3.657152543,3.012245523,3.6113981,2.725453435,3.988839854,3.363884113,3.910603216,2.559401464,3.730237863
55361,"PI4K2A",6.61331751,6.5103785,5.624988636,5.521623968,6.08026613,5.499135561,6.204122875,5.524062222,5.340541884,5.607565221,5.757532433,5.603345925
60370,"AVPI1",5.522823428,5.255592014,2.914205301,3.349076463,5.66636203,2.788052151,5.535930706,3.21665747,3.065797711,3.257862066,3.487473788,3.073842375
83742,"MARVELD1",6.945681772,7.093092436,7.068147838,6.708790699,7.093350052,7.350199979,7.217702219,6.883852743,6.510716813,6.672479108,6.872481691,6.602596039
118813,"ZFYVE27",7.192160842,6.934443121,5.370701173,6.156741819,7.362074461,6.417208925,7.027416635,5.900367166,6.559633077,6.088578515,6.094686147,5.849953674
6425,"SFRP5",1.139196266,-0.826327159,3.483839262,1.144327693,-0.373003918,2.708169558,0.36976295,2.835181548,1.937691528,2.287212511,2.597206682,2.989201337
55118,"CRTAC1",8.657221799,7.392355798,-0.53623714,1.264199922,8.36819968,-0.53851457,8.229916547,1.044664352,6.146904434,-0.021683939,7.03625635,-1.067931572
27291,"R3HCC1L",4.191640963,3.347755523,3.938554973,4.126583906,3.594335785,3.853415792,3.241120199,3.860013408,3.754679287,4.094188159,4.140183933,4.192383629
84171,"LOXL4",6.426810736,8.209063379,5.656259199,4.68023026,7.534500968,4.977974344,7.59532648,5.206484902,5.908972118,5.581251555,6.104563973,5.908743471
84795,"PYROXD2",4.945116626,5.759391601,5.971131381,5.012447808,6.09209288,5.836257559,5.775205223,5.52877914,5.397461675,5.475436702,5.761700106,5.869817653
3257,"HPS1",6.375636232,7.105196641,6.026027937,5.356109404,6.619028191,5.028184752,6.905258546,5.70304628,6.34076682,5.91978859,6.375961553,5.840589381
26507,"CNNM1",2.327946228,0.853044088,1.762537772,1.748239292,0.071278119,1.379543307,0.118331467,1.441432148,2.022852322,0.28331648,2.11421741,1.524030227
2805,"GOT1",8.078751478,7.327709134,8.283240697,8.803993691,6.999136544,7.69173607,7.719700273,8.729670542,8.464526402,8.165469939,8.206694032,7.961581622
81894,"SLC25A28",5.094384229,3.274186142,4.095085201,4.243023402,3.38723421,4.301293941,3.225267098,4.220289068,5.12874845,4.298423123,4.860854205,4.069507354
57089,"ENTPD7",3.69333941,3.321435045,4.012914892,4.257541133,3.30832027,4.517587719,2.644323039,3.899397824,3.355700121,4.28131879,3.658151399,4.481165141
1355,"COX15",5.38470479,5.305123752,5.18841119,5.342554951,5.380319425,5.097011859,5.293318019,5.079359291,5.421184796,5.292905667,5.477421637,5.175568862
51076,"CUTC",1.660842033,2.917986517,3.738809325,3.982541712,2.188850258,2.955565287,2.558356964,3.740399122,0.694179666,3.975847675,1.19846094,3.658963858
23268,"DNMBP",4.876093101,4.495571857,4.839176845,5.040702136,5.010768128,5.459605014,4.702651258,4.816782276,3.984359732,5.219375626,4.470631958,5.467415276
10613,"ERLIN1",4.78489365,3.478570967,4.750195207,4.690966603,3.925726774,5.255953773,3.209237858,4.819351329,4.886116564,4.74770486,4.821469037,4.596921057
1147,"CHUK",4.864261158,4.656886059,4.586688138,4.621580006,4.718969205,4.510876774,4.567724418,4.251062222,3.803633905,4.453063156,3.904204106,4.596921057
55280,"CWF19L1",3.38096212,3.253453105,4.079790305,4.33715789,3.371792969,3.863986829,3.280007165,4.378473547,3.055728821,4.947418955,3.270651901,4.593739444
282991,"BLOC1S2",5.401175697,5.861110502,4.602828707,4.238151511,5.448146823,4.261868598,5.764275764,4.552238791,2.861326028,4.368125883,3.889043787,4.119035561
6319,"SCD",8.748954708,10.02452621,8.606574242,8.414122765,9.17921165,7.866188813,9.901439359,9.336708868,8.258835796,7.740316349,8.346442539,7.674400705
90271,"OLMALINC",1.687945048,3.360737854,1.81889686,1.634192799,2.843396138,0.76410759,3.302845965,2.007890614,1.382928091,1.220418636,1.19846094,1.195050199
25956,"SEC31B",4.486104384,4.504373158,4.246592013,4.617833976,5.376456083,5.004492843,4.970919298,4.350327114,4.106443642,4.832346273,3.383132273,3.792616547
4714,"NDUFB8",6.440820201,6.921906194,6.823815963,6.924296014,6.170041808,6.279880677,6.527059635,6.739402574,7.099426639,6.811220223,6.323359548,6.533707538
55662,"HIF1AN",6.522134947,6.617020267,6.535113018,6.615131015,6.665678097,6.064208273,6.667865047,6.331371846,6.515316417,6.545709572,6.620452256,6.563286346
55719,"SLF2",6.211395292,6.310773717,5.941822293,6.063428151,6.460184471,5.980461652,6.186832822,5.793364892,6.182042921,6.522605612,6.074725257,6.265341894
57715,"SEMA4G",3.67313625,3.075900276,3.653567627,3.99414709,3.57423889,4.158317209,3.558295182,4.266206098,3.989658251,3.725716671,4.439751936,4.041757719
