Entrez_ID,SYMBOL
57188,ADAMTSL3
440300,LOC440300
388152,GOLGA2P7
643707,GOLGA6L4
374650,GOLGA6L5P
388165,UBE2Q2P1
54993,ZSCAN2
54581,SCAND2P
84942,WDR73
4828,NMB
23478,SEC11A
9640,ZNF592
57538,ALPK3
9154,SLC28A1
5151,PDE8A
642423,NA
101929479,LOC101929479
100133220,GOLGA6L3P
11214,AKAP13
64410,KLHL25
4916,NTRK3
26589,MRPL46
64963,MRPS11
55070,DET1
64782,AEN
3669,ISG20
145864,HAPLN3
4240,MFGE8
11057,ABHD2
55215,FANCI
5428,POLG
90381,TICRR
374654,KIF7
8800,PEX11A
290,ANPEP
10239,AP3S2
348110,ARPIN
374655,ZNF710
3418,IDH2
10509,SEMA4B
10519,CIB1
390637,GDPGP1
51335,NGRN
342132,ZNF774
8826,IQGAP1
64784,CRTC3
641,BLM
5045,FURIN
2242,FES
4122,MAN2A2
55898,UNC45A
374659,HDDC3
91433,RCCD1
9055,PRC1
26276,VPS33B
28232,SLCO3A1
8128,ST8SIA2
400451,FAM174B
100507217,CHASERR
1106,CHD2
56963,RGMA
55784,MCTP2
440311,LOC440311
7026,NR2F2
91947,ARRDC4
104472848,IRAIN
3480,IGF1R
23336,SYNM
64927,TTC23
123355,LRRC28
7190,HSP90B2P
4205,MEF2A
145748,LYSMD4
170691,ADAMTS17
441733,PRKXP1
55180,LINS1
140460,ASB7
220,ALDH1A3
22856,CHSY1
55829,SELENOS
6627,SNRPA1
5046,PCSK6
80213,TM2D3
123283,TARS3
100128108,UBE2Q2P13
105376734,NA
101927628,NA
374666,WASH3P
51728,POLR3K
79622,SNRNP25
64285,RHBDF1
4350,MPG
8131,NPRL3
55692,LUC7L
83986,FAM234A
8786,RGS11
398,ARHGDIG
64714,PDIA2
8312,AXIN1
10573,MRPL28
58986,PGAP6
4833,NME4
26063,DECR2
9727,RAB11FIP3
6650,CAPN15
9091,PIGQ
57799,RAB40C
84326,METTL26
84331,MCRIP2
197335,WDR90
89941,RHOT2
9028,RHBDL1
10273,STUB1
339123,JMJD8
84219,WDR24
146330,FBXL16
79006,METRN
65990,ANTKMT
124093,CCDC78
84264,HAGHL
64428,CIAO3
113000,RPUSD1
63922,CHTF18
64788,LMF1
8912,CACNA1H
7329,UBE2I
8938,BAIAP3
115939,TSR3
84572,GNPTG
64718,UNKL
283951,UQCC4
645811,CCDC154
1186,CLCN7
9894,TELO2
9742,IFT140
57585,CRAMP1
90861,JPT2
23162,MAPK8IP3
4832,NME3
65993,MRPS34
197342,EME2
90864,SPSB3
10101,NUBP2
3029,HAGH
81889,FAHD1
51734,MSRB1
4716,NDUFB10
6187,RPS2
735301,SNHG9
10607,TBL3
124056,NOXO1
2671,GFER
9143,SYNGR3
90850,ZNF598
283869,NPW
9351,NHERF2
4913,NTHL1
7249,TSC2
5310,PKD1
25837,RAB26
100507303,SNHG19
84231,TRAF7
57524,CASKIN1
64223,MLST8
283870,BRICD5
283871,PGP
1877,E4F1
1775,DNASE1L2
1632,ECI1
10921,RNPS1
21,ABCA3
899,CCNF
80178,TEDC2
4917,NTN3
57465,TBC1D24
527,ATP6V0C
51005,AMDHD2
752014,CEMP1
5170,PDPK1
652276,LOC652276
645644,FLJ42627
100507321,ERVK13-1
54442,KCTD5
83886,PRSS27
23524,SRRM2
6923,ELOB
114984,FLYWCH2
84256,FLYWCH1
79412,KREMEN2
124222,PAQR4
9088,PKMYT1
9080,CLDN9
9074,CLDN6
51330,TNFRSF12A
54985,HCFC1R1
79228,THOC6
64386,MMP25
100507419,MMP25-AS1
9235,IL32
7755,ZNF205
100507458,ZNF213-AS1
7760,ZNF213
7752,ZNF200
10127,ZNF263
91151,TIGD7
7627,ZNF75A
54925,ZSCAN32
7727,ZNF174
146434,ZNF597
79903,NAA60
23059,CLUAP1
197358,NLRC3
84464,SLX4
1773,DNASE1
10131,TRAP1
1387,CREBBP
115,ADCY9
6345,SRL
100507501,LINC01569
7023,TFAP4
84662,GLIS2
51025,PAM16
79585,CORO7
114990,VASN
9093,DNAJA3
57407,NMRAL1
3163,HMOX2
29965,CDIP1
342346,C16orf96
124402,UBALD1
23295,MGRN1
84309,NUDT16L1
124401,ANKS3
26048,ZNF500
79641,ROGDI
84656,GLYR1
29855,UBN1
5493,PPL
9717,SEC14L5
51172,NAGPA
56052,ALG1
196483,EEF2KMT
54715,RBFOX1
79091,METTL22
18,ABAT
25880,TMEM186
5373,PMM2
23589,CARHSP1
7874,USP7
29035,HAPSTR1
2903,GRIN2A
80063,ATF7IP2
2013,EMP2
4682,NUBP1
780776,TVP23A
28955,DEXI
23274,CLEC16A
8651,SOCS1
116028,RMI2
9516,LITAF
8303,SNN
51061,TXNDC11
29066,ZC3H7A
26156,RSL1D1
2935,GSPT1
92017,SNX29
55313,CPPED1
729993,SHISA9
2072,ERCC4
57496,MRTFB
5073,PARN
51283,BFAR
642778,NPIPA3
642799,NPIPA2
23420,NOMO1
100288162,LOC100288162
9284,NPIPA1
23042,PDXDC1
123803,NTAN1
54700,RRN3
353511,PKD1P6
105369154,PKD1P6-NPIPP1
100288332,NPIPA5
89927,BMERB1
9665,MARF1
54820,NDE1
4629,MYH11
123811,CEP20
4363,ABCC1
368,ABCC6
408050,NOMO3
339044,PKD1P1
102465683,MIR6511A3
101059938,NPIPA7
64131,XYLT1
101059953,NPIPA8
105376752,NPIPA9
102723728,LOC102723728
283820,NOMO2
653190,ABCC6P1
6210,RPS15A
23204,ARL6IP1
23049,SMG1
79905,TMC7
10229,COQ7
162073,ITPRIPL2
51760,SYT17
51573,GDE1
9738,CCP110
57020,VPS35L
400506,KNOP1
124152,IQCK
51704,GPRC5B
55623,THUMPD1
112479,ERI2
81691,REXO5
123879,DCUN1D3
57149,LYRM1
57146,LDAF1
1428,CRYM
23117,NPIPB3
100190986,LOC100190986
100271836,SMG1P3
387254,SLC7A5P2
51108,METTL9
730092,RRN3P1
440345,NPIPB4
7385,UQCRC2
255762,PDZD9
730094,MOSMO
29904,EEF2K
55718,POLR3E
1039,CDR2
100131998,RRN3P3
641298,SMG1P1
100132247,NPIPB5
57478,USP31
91949,COG7
23062,GGA2
124454,EARS2
56061,UBFD1
4706,NDUFAB1
79728,PALB2
84516,DCTN5
5347,PLK1
5579,PRKCB
5930,RBBP6
27327,TNRC6A
55114,ARHGAP17
102723510,LCMT1-AS1
51451,LCMT1
342357,ZKSCAN2
79831,KDM8
197370,NSMCE1
3566,IL4R
2975,GTF3C1
23247,KATNIP
23214,XPO6
388228,SBK1
728741,NPIPB6
728689,EIF3CL
1201,CLN3
112869,SGF29
6799,SULT1A2
6817,SULT1A1
728734,NPIPB8
8663,EIF3C
100507607,NPIPB9
11273,ATXN2L
7284,TUFM
25970,SH2B1
487,ATP2A1
100289092,ATP2A1-AS1
79874,RABEP2
84901,NFATC2IP
83985,SPNS1
27040,LAT
653390,RRN3P2
728888,NPIPB11
552900,BOLA2
440354,SMG1P2
6693,SPN
23475,QPRT
3835,KIF22
4150,MAZ
112476,PRRT2
79447,PAGR1
9961,MVP
10423,CDIPT
26470,SEZ6L2
253982,ASPHD1
253980,KCTD13
124446,TMEM219
9344,TAOK2
8479,HIRIP3
283899,INO80E
8448,DOC2A
226,ALDOA
5531,PPP4C
83719,YPEL3
5595,MAPK3
654483,BOLA2B
548593,SLX1A
100526830,SLX1A-SULT1A3
613037,NPIPB13
595101,SMG1P5
10421,CD2BP2
26000,TBC1D10B
105371169,NA
1731,SEPTIN1
197407,ZNF48
51333,ZNF771
79077,DCTPP1
22928,SEPHS2
79724,ZNF768
65988,ZNF747
92595,ZNF764
146542,ZNF688
146540,ZNF785
115509,ZNF689
78994,PRR14
64319,FBRS
730183,LOC730183
10847,SRCAP
100862671,TMEM265
5261,PHKG2
90835,CFAP119
9810,RNF40
23361,ZNF629
9274,BCL7C
101928736,MIR762HG
1489,CTF1
283932,FBXL19-AS1
54620,FBXL19
9739,SETD1A
93129,ORAI3
80270,HSD3B7
112755,STX1B
6810,STX4
79759,ZNF668
9726,ZNF646
339105,PRSS53
79001,VKORC1
10295,BCKDK
84148,KAT8
5652,PRSS8
2521,FUS
1339,COX6A2
283933,ZNF843
79798,ARMC5
7041,TGFB1I1
6524,SLC5A2
64755,RUSF1
440359,YBX3P1
100132341,CLUHP3
124411,KRBOX5
10308,ZNF267
606551,UBE2MP1
79801,SHCBP1
55737,VPS35
23594,ORC6
91807,MYLK3
388272,C16orf87
84706,GPT2
10294,DNAJA2
81831,NETO2
81533,ITFG1
5257,PHKB
83752,LONP2
100507577,NA
6477,SIAH1
9683,N4BP1
869,CBLN1
23090,ZNF423
255919,CNEP1R1
55027,HEATR3
64282,TENT4B
113,ADCY7
29117,BRD7
85407,NKD1
1540,CYLD
6299,SALL1
80205,CHD9
5934,RBL2
64400,AKTIP
23322,RPGRIP1L
79068,FTO
79191,IRX3
643911,CRNDE
10265,IRX5
4313,MMP2
54947,LPCAT2
6530,SLC6A2
1066,CES1
2775,GNAO1
267,AMFR
11051,NUDT21
55239,OGFOD1
583,BBS2
4502,MT2A
4493,MT1E
4501,MT1X
9688,NUP93
9709,HERPUD1
84166,NLRC5
221184,CPNE2
80011,PSME3IP1
89970,RSPRY1
23568,ARL2BP
51090,PLLP
6376,CX3CL1
57019,CIAPIN1
57017,COQ9
5432,POLR2C
55715,DOK4
92922,CCDC102A
9289,ADGRG1
10300,KATNB1
3801,KIFC3
57567,ZNF319
79650,USB1
4324,MMP15
29105,CFAP20
1459,CSNK2A2
29070,CCDC113
64785,GINS3
65009,NDRG4
79918,SETD6
23019,CNOT1
55238,SLC38A7
2806,GOT2
644649,APOOP5
1006,CDH8
1009,CDH11
146227,BEAN1
7084,TK2
51192,CKLF
123920,CMTM3
146223,CMTM4
1783,DYNC1LI2
8883,NAE1
57546,PDP2
6236,RRAD
51647,CIAO2B
8824,CES2
23491,CES3
283848,CES4A
865,CBFB
80262,PHAF1
84752,B3GNT9
8717,TRADD
55336,FBXL8
3299,HSF4
8996,NOL3
653319,MATCAP1
283849,EXOC3L1
1874,E2F4
79767,ELMO3
29100,TMEM208
29109,FHOD1
6553,SLC9A5
25894,PLEKHG4
29800,ZDHHC1
9114,ATP6V0D1
100505942,LOC100505942
79567,RIPOR1
10664,CTCF
146206,CARMIL2
65057,ACD
50855,PARD6A
84080,ENKD1
388284,C16orf86
81577,GFOD2
57610,RANBP10
55815,TSNAXIP1
80152,CENPT
57215,THAP11
10204,NUTF2
23644,EDC4
5681,PSKH1
1506,CTRL
5699,PSMB10
3931,LCAT
6560,SLC12A4
55794,DDX28
54920,DUS2
4775,NFATC3
80004,ESRP2
23659,PLA2G15
9057,SLC7A6
84138,SLC7A6OS
54496,PRMT7
55512,SMPD3
146198,ZFP90
1001,CDH3
999,CDH1
79613,TANGO6
3038,HAS3
54921,CHTF8
84916,UTP4
6645,SNTB2
27183,VPS4A
84342,COG8
64146,PDF
51388,NIP7
7014,TERF2
80777,CYB5B
10725,NFAT5
1728,NQO1
28987,NOB1
11060,WWP2
283970,PDXDC2P-NPIPB14P
55066,PDPR
100506060,SMG1P7
118460,EXOSC6
16,AARS1
11269,DDX19B
100506083,DDX19A-DT
55308,DDX19A
6483,ST3GAL2
197258,FCSK
25839,COG4
23450,SF3B3
92154,MTSS2
55697,VAC14
55783,CMTR2
794,CALB2
7571,ZNF23
7567,ZNF19
91862,MARVELD3
23035,PHLPP2
164,AP1G1
342371,ATXN1L
55565,ZNF821
9798,IST1
1723,DHODH
54957,TXNL4B
9785,DHX38
463,ZFHX3
5713,PSMD7
283922,PDPR2P
440348,NPIPB15
2734,GLG1
55159,RFWD3
197259,MLKL
79726,WDR59
84937,ZNRF1
197257,LDHD
162239,ZFP1
9564,BCAR1
10428,CFDP1
124491,TMEM170A
4166,CHST6
79583,TMEM231
11345,GABARAPL2
23536,ADAT1
3735,KARS1
54386,TERF2IP
22879,MON1B
100130958,SYCE1L
170692,ADAMTS18
283927,NUDT7
57687,VAT1L
51741,WWOX
4094,MAF
124359,CDYL2
56942,CMC2
55839,CENPN
23300,ATMIN
123775,C16orf46
2653,GCSH
114780,PKD1L2
8139,GAN
80790,CMIP
5336,PLCG2
10200,MPHOSPH6
1012,CDH13
3281,HSBP1
23417,MLYCD
105371371,NA
29948,OSGIN1
54550,NECAB2
146167,SLC38A8
8720,MBTPS1
83693,HSDL1
9013,TAF1C
57707,MEAK7
23406,COTL1
79786,KLHL36
9100,USP10
83716,CRISPLD2
55625,ZDHHC7
9764,KIAA0513
23199,GSE1
51659,GINS2
404550,C16orf74
10328,EMC8
1327,COX4I1
64779,MTHFSD
2303,FOXC2
2300,FOXL1
100506581,C16orf95
79791,FBXO31
81631,MAP1LC3B
23174,ZCCHC14
57338,JPH3
54758,KLHDC4
105371397,NA
8140,SLC7A5
54971,BANP
84627,ZNF469
161882,ZFPM1
124245,ZC3H18
1535,CYBA
4597,MVD
197187,SNAI3-AS1
333929,SNAI3
115992,RNF166
348180,CTU2
9780,PIEZO1
81620,CDT1
353,APRT
2588,GALNS
51693,TRAPPC2L
863,CBFA2T3
197322,ACSF3
283860,LINC00304
197320,ZNF778
29123,ANKRD11
105371414,LOC105371414
6687,SPG7
6137,RPL13
27132,CPNE7
5119,CHMP1A
124045,SPATA33
8558,CDK10
124044,SPATA2L
9605,VPS9D1
100128881,VPS9D1-AS1
92822,ZNF276
2175,FANCA
84501,SPIRE2
22980,TCF25
4157,MC1R
10381,TUBB3
54849,DEF8
92806,CENPBD1P
172,AFG3L1P
79007,DBNDD1
2622,GAS8
9501,RPH3AL
400566,LIAT1
359845,RFLNB
55275,VPS53
79850,TLCD3A
50628,GEMIN4
51031,GLOD4
55178,MRM3
64359,NXN
29928,TIMM22
29,ABR
7531,YWHAE
1398,CRK
4641,MYO1C
51763,INPP5K
100306951,PITPNA-AS1
5306,PITPNA
124935,SLC43A2
8578,SCARF1
83547,RILP
10594,PRPF8
727910,TLCD2
84981,MIR22HG
124997,WDR81
5176,SERPINF1
114826,SMYD4
6117,RPA1
146760,RTN4RL1
1801,DPH1
124641,OVCA2
3090,HIC1
23293,SMG6
63826,SRR
55720,TSR1
9905,SGSM2
4335,MNT
79066,METTL16
5048,PAFAH1B1
23277,CLUH
105371592,LOC105371592
23108,RAP1GAP2
162514,TRPV3
7442,TRPV1
23729,SHPK
1497,CTNS
30851,TAX1BP3
83460,EMC6
5026,P2RX5
3682,ITGAE
83903,HASPIN
55421,NCBP3
84254,CAMKK1
5023,P2RX1
489,ATP2A3
23140,ZZEF1
124936,CYB5D2
51479,ANKFY1
7326,UBE2G1
124976,SPNS2
10514,MYBBP1A
342527,SMTNL2
246,ALOX15
27043,PELP1
409,ARRB2
400569,MED11
58191,CXCL16
388323,GLTPD2
5694,PSMB6
5338,PLD2
50488,MINK1
2811,GP1BA
8402,SLC25A11
26001,RNF167
5216,PFN1
2027,ENO3
9552,SPAG7
23125,CAMTA2
388324,INCA1
10749,KIF1C
124961,ZFP3
7775,ZNF232
101928000,ZNF232-AS1
9098,USP6
84622,ZNF594
9135,RABEP1
4927,NUP88
84268,RPAIN
708,C1QBP
56919,DHX33
51009,DERL2
79003,MIS12
728392,LOC728392
22861,NLRP1
23302,WSCD1
54478,PIMREG
83394,PITPNM3
9851,KIAA0753
84817,TXNDC17
51003,MED31
388327,C17orf100
100506713,ALOX12-AS1
239,ALOX12
440400,RNASEK
201232,SLC16A13
432,ASGR1
1742,DLG4
37,ACADVL
442898,MIR324
1856,DVL2
79142,PHF23
11337,GABARAP
23399,CTDNEP1
23587,ELP5
6517,SLC2A4
51087,YBX2
1984,EIF5A
2874,GPS2
84461,NEURL4
9744,ACAP1
147040,KCTD11
8711,TNK1
254863,TMEM256
57555,NLGN2
284114,TMEM102
2256,FGF11
1140,CHRNB1
57659,ZBTB4
5430,POLR2A
8742,TNFSF12
26168,SENP3
26781,SNORA67
968,CD68
102724164,NA
9526,MPDU1
9513,FXR2
6462,SHBG
112483,SAT2
482,ATP1B2
7157,TP53
55135,WRAP53
1949,EFNB3
23135,KDM6B
92162,TMEM88
84316,NAA38
124637,CYB5D1
1107,CHD3
284023,RNF227
9196,KCNAB3
58485,TRAPPC1
116840,CNTROB
84667,HES7
5187,PER1
6844,VAMP2
84314,TMEM107
54785,BORCS6
9212,AURKB
284029,LINC00324
80169,CTC1
5198,PFAS
399512,SLC25A35
29098,RANGRF
22899,ARHGEF15
100128288,LOC100128288
124751,KRBA2
6154,RPL26
81565,NDEL1
4628,MYH10
9423,NTN1
9482,STX8
124739,USP43
8522,GAS7
4621,MYH3
6341,SCO1
56985,ADPRM
388335,TMEM220
7566,ZNF18
6416,MAP2K4
93649,MYOCD
100128006,ARHGAP44-AS1
9912,ARHGAP44
60528,ELAC2
9955,HS3ST3A1
100874058,COX10-DT
1352,COX10
9953,HS3ST3B1
84815,MGC12916
5376,PMP22
201158,TVP23C
10626,TRIM16
57335,ZNF286A
4213,MEIS3P1
136,ADORA2B
125150,ZSWIM7
54902,TTC19
9611,NCOR1
9487,PIGL
201161,CENPV
7314,UBB
51393,TRPV2
125144,SNHG29
26800,SNORD49A
388341,LRRC75A
57336,ZNF287
57547,ZNF624
23164,MPRIP
201164,PLD6
201163,FLCN
8533,COPS3
56953,NT5M
55090,MED9
51655,RASD1
10400,PEMT
10743,RAI1
6720,SREBF1
146691,TOM1L2
100507131,NA
83450,DRC3
91647,ATPAF2
79018,GID4
1819,DRG2
54890,ALKBH5
3996,LLGL1
2314,FLII
125170,MIEF2
7156,TOP3A
140775,SMCR8
6470,SHMT1
729288,ZNF286B
2310,FOXO3B
147166,TRIM16L
51030,TVP23B
5636,PRPSAP2
125206,SLC5A10
644815,FAM83G
22905,EPN2
27077,B9D1
5598,MAPK7
4239,MFAP4
55244,SLC47A1
224,ALDH3A2
9706,ULK2
11216,AKAP10
92521,SPECC1
339184,CCDC144NL
440416,CCDC144NL-AS1
105369205,NA
23326,USP22
25979,DHRS7B
8834,TMEM11
256302,NATD1
5606,MAP2K3
3768,KCNJ12
339263,LINC02693
100462977,MTRNR2L1
26118,WSB1
8844,KSR1
201229,LYRM9
51701,NLK
27346,TMEM97
90410,IFT20
7126,TNFAIP1
26073,POLDIP2
147007,TMEM199
7448,VTN
23098,SARM1
113235,SLC46A1
9094,UNC119
94005,PIGS
230,ALDOC
10615,SPAG5
124923,RSKR
9703,BLTP2
6388,SDF2
6830,SUPT6H
147011,PROCA1
83871,RAB34
6147,RPL23A
116238,TLCD1
284086,NEK8
9618,TRAF4
55731,FAM222B
26284,ERAL1
2319,FLOT2
147015,DHRS13
57649,PHF12
124925,SEZ6
51268,PIPOX
399687,MYO18A
9220,NA
57532,NUFIP2
105371931,NA
57551,TAOK1
116236,ABHD15
90313,TP53I13
28964,GIT1
124930,ANKRD13B
84940,CORO6
85464,SSH2
374786,EFCAB5
84081,NSRP1
6532,SLC6A4
642,BLMH
1362,CPD
9527,GOSR1
147172,LRRC37BP1
440423,SUZ12P1
51379,CRLF3
79915,ATAD5
79736,TEFM
4763,NF1
84440,RAB11FIP4
55352,COPRS
55813,UTP6
23512,SUZ12
114659,LRRC37B
105371730,LOC105371730
55288,RHOT1
64149,C17orf75
7756,ZNF207
5717,PSMD11
8851,CDK5R1
4642,MYO1D
26022,TMEM98
40,ASIC2
6347,CCL2
10693,CCT6B
91603,ZNF830
3980,LIG3
117584,RFFL
5892,RAD51D
54475,NLE1
146862,UNC45B
105371932,LOC105371932
162394,SLFN5
55106,SLFN12
146857,SLFN13
5193,PEX12
163,AP2B1
91608,RASL10B
8148,TAF15
414062,CCL3L3
102724862,TBC1D3I
101060321,TBC1D3G
9326,ZNHIT3
80179,MYO19
284098,PIGW
79893,GGNBP2
79154,DHRS11
79922,MRM1
3975,LHX1
26574,AATF
31,ACACA
6871,TADA2A
11072,DUSP14
11276,SYNRG
11056,DDX52
101060351,TBC1D3K
101060376,TBC1D3L
101060389,TBC1D3D
414060,TBC1D3C
101929950,LOC101929950
102723859,TBC1D3E
729873,TBC1D3
440434,NPEPPSP1
84311,MRPL45
30837,SOCS7
57636,ARHGAP23
80725,SRCIN1
100170841,EPOP
4302,MLLT6
284106,CISD3
7703,PCGF2
100287808,LOC100287808
5691,PSMB3
8396,PIP4K2B
54883,CWC25
9349,RPL23
3927,LASP1
100505576,LASP1NB
782,CACNB1
6143,RPL19
84961,FBXL20
5469,MED1
51755,CDK12
84152,PPP1R1B
10948,STARD3
8557,TCAP
5409,PNMT
93210,PGAP3
2064,ERBB2
84299,MIEN1
2886,GRB7
55876,GSDMB
94103,ORMDL3
5709,PSMD3
9862,MED24
7067,THRA
9572,NR1D1
339287,MSL1
22794,CASC3
51195,RAPGEFL1
147179,WIPF2
990,CDC6
5914,RARA
125111,GJD3
7153,TOP2A
3487,IGFBP4
6605,SMARCE1
3858,KRT10
147184,KRT10-AS1
3880,KRT19
10209,EIF1
9001,HAP1
3728,JUP
10609,P3H4
60681,FKBP10
115024,NT5C3B
55175,KLHL11
47,ACLY
83538,ODAD4
1267,CNP
7266,DNAJC7
28511,NKIRAS2
201181,ZNF385C
2648,KAT2A
5878,RAB5C
84514,GHDC
6777,STAT5B
6776,STAT5A
6774,STAT3
284119,CAVIN1
535,ATP6V0A1
4669,NAGLU
3292,HSD17B1
80347,COASY
6945,MLX
29893,PSMC3IP
162427,RETREG3
7283,TUBG1
27175,TUBG2
79990,PLEKHH3
2826,CCR10
8506,CNTNAP1
2145,EZH1
100190938,RAMP2-AS1
10266,RAMP2
84313,VPS25
65266,WNK4
28958,COA3
8678,BECN1
10197,PSME3
314,AOC2
100885850,PTGES3L-AARSD1
100885848,PTGES3L
146923,RUNDC1
6155,RPL27
3430,IFI35
10493,VAT1
8153,RND2
672,BRCA1
10230,NBR2
101929767,LOC101929767
4077,NBR1
113277,TMEM106A
379,ARL4D
1659,DHX8
2118,ETV4
1845,DUSP3
4356,MPP3
4355,MPP2
162417,NAGS
84336,TMEM101
124801,LSM12
92579,G6PC3
10014,HDAC5
105371789,LOC105371789
78995,HROB
92591,ASB16
339201,ASB16-AS1
79089,TMUB2
56970,ATXN7L3
7343,UBTF
101926996,RUNDC3A-AS1
10900,RUNDC3A
51629,SLC25A39
2896,GRN
284069,FAM171A2
23131,GPATCH8
2535,FZD2
284071,MEIOC
124808,CCDC43
80174,DBF4B
4185,ADAM11
10052,GJC1
9343,EFTUD2
388389,CCDC103
2670,GFAP
146909,KIF18B
10882,C1QL1
79877,DCAKD
4836,NMT1
113026,PLCD3
79777,ACBD4
10614,HEXIM1
124790,HEXIM2
752,FMNL1
9020,MAP3K14
201176,ARHGAP27
9842,PLEKHM1
55073,LRRC37A4P
401884,NA
147081,LINC02210
4137,MAPT
284058,KANSL1
9884,LRRC37A
100506084,ARL17B
728806,NSFP1
51326,ARL17A
474170,LRRC37A2
4905,NSF
7473,WNT3
9570,GOSR2
996,CDC27
4635,MYL4
3690,ITGB3
102724508,EFCAB13-DT
124989,EFCAB13
653479,MRPL45P2
9520,NPEPPS
3837,KPNB1
9755,TBKBP1
114881,OSBPL7
124995,MRPL10
90507,SCRN2
80320,SP6
102724532,SP2-DT
6668,SP2
55163,PNPO
80279,CDK5RAP3
51226,COPZ2
4779,NFE2L1
10951,CBX1
29916,SNX11
3212,HOXB2
100874362,HOXB-AS1
3213,HOXB3
3214,HOXB4
10241,CALCOCO2
516,ATP5MC1
65264,UBE2Z
11267,SNF8
10642,IGF2BP1
22834,ZNF652
5245,PHB1
4804,NGFR
11248,NXPH3
8405,SPOP
10237,SLC35B1
81558,FAM117A
11143,KAT7
284080,PICART1
3675,ITGA3
5164,PDK2
201191,SAMD14
84687,PPP1R9B
6442,SGCA
1277,COL1A1
64132,XYLT2
51264,MRPL27
146956,EME1
55379,LRRC59
80221,ACSF2
55316,RSAD1
55040,EPN3
64847,SPATA20
8913,CACNA1G
8714,ABCC3
91369,ANKRD40
51747,LUC7L3
10140,TOB1
400604,TOB1-AS1
9043,SPAG9
4830,NME1
4831,NME2
54799,MBTD1
51096,UTP18
10040,TOM1L1
1353,COX11
252983,STXBP4
23531,MMD
58488,PCTP
9241,NOG
339210,C17orf67
8526,DGKE
7706,TRIM25
8161,COIL
59342,SCPEP1
8165,AKAP1
124540,MSI2
51649,MRPS23
404093,CUEDC1
7716,VEZF1
101929185,LOC101929185
6426,SRSF1
140735,DYNLL2
54903,MKS1
9256,TSPOAP1
100506779,TSPOAP1-AS1
6827,SUPT4H1
54894,RNF43
9110,MTMR4
5414,SEPTIN4
56155,TEX14
5889,RAD51C
22843,PPM1E
4591,TRIM37
348235,SKA2
55771,PRR11
55181,SMG8
284161,GDPD1
388403,YPEL2
79665,DHX40
1213,CLTC
51651,PTRH2
81671,VMP1
51174,TUBD1
6198,RPS6KB1
51136,RNFT1
101927755,RNFT1-DT
653645,TBC1D3P1-DHX40P1
63897,HEATR6
653653,LOC653653
84669,USP32
10513,APPBP2
8493,PPM1D
54828,BCAS3
103689912,TBX2-AS1
6909,TBX2
388407,LINC02875
342538,NACA2
83990,BRIP1
57508,INTS2
9969,MED13
339175,METTL2A
105371937,NA
11011,TLK2
9902,MRC2
26115,TANC2
1534,CYB561
1636,ACE
10238,DCAF7
51204,TACO1
4215,MAP3K3
80774,LIMD2
729683,LOC729683
92335,STRADA
57003,CCDC47
11325,DDX42
117246,FTSJ3
5705,PSMC5
6603,SMARCD2
2081,ERN1
692227,SNORD104
55852,TEX2
11232,POLG2
1655,DDX5
100616387,MIR3064
100616408,MIR5047
90799,CEP95
64750,SMURF2
146880,ARHGAP27P1
440456,PLEKHM1P1
374819,LRRC37A3
201283,AMZ2P1
10672,GNA13
8787,RGS9
8313,AXIN2
201134,CEP112
5578,PRKCA
27092,CACNG4
9931,HELZ
5718,PSMD12
26207,PITPNC1
25926,NOL11
2186,BPTF
284018,C17orf58
3838,KPNA2
100499466,LINC00674
51321,AMZ2
22901,ARSG
9120,SLC16A6
5573,PRKAR1A
55062,WIPI1
693220,MIR635
54757,FAM20A
10351,ABCA8
23461,ABCA5
5608,MAP2K6
400617,KCNJ2-AS1
3759,KCNJ2
6662,SOX9
201266,SLC39A11
9382,COG1
84923,VCF1
55028,C17orf80
23580,CDC42EP4
54549,SDK2
6169,RPL38
94015,TTYH2
55890,GPRC5C
9368,NHERF1
26151,NAT9
54868,TMEM104
2232,FDXR
283987,HID1
30850,CDR2L
3396,MRPL58
23510,KCTD2
10476,ATP5PD
9121,SLC16A5
79637,ARMC7
30833,NT5C
51155,JPT1
6613,SUMO2
79902,NUP85
23163,GGA3
51081,MRPS7
57409,MIF4GD
100287042,MIF4GD-DT
60386,SLC25A19
2885,GRB2
9772,TMEM94
57513,CASKIN2
283989,TSEN54
3993,LLGL2
80022,MYO15B
9400,RECQL5
643008,SMIM5
29115,SAP30BP
3691,ITGB4
2584,GALK1
3021,H3-3B
85451,UNK
201294,UNC13D
23558,WBP2
91107,TRIM47
201292,TRIM65
64978,MRPL38
85302,FBF1
51,ACOX1
6730,SRP68
8811,GALR2
23265,EXOC7
114804,RNF157
283991,UBALD2
84074,QRICH2
5635,PRPSAP1
8877,SPHK1
63893,UBE2O
79651,RHBDF2
114757,CYGB
768206,PRCD
100507246,SNHG16
10610,ST6GALNAC2
105274304,LOC105274304
439921,MXRA7
105376847,NA
23210,JMJD6
124512,METTL23
6427,SRSF2
79157,MFSD11
654434,SNHG20
6397,SEC14L1
10801,SEPTIN9
57690,TNRC6C
100131096,NA
11322,TMC6
147138,TMC8
9144,SYNGR2
7083,TK1
125061,AFMID
332,BIRC5
9021,SOCS3
9489,PGS1
8632,DNAH17
9267,CYTH1
57602,USP36
7077,TIMP2
3959,LGALS3BP
124583,CANT1
100507410,C1QTNF1-AS1
114897,C1QTNF1
